RacerID,Course,RacesRun,QuinellaRate,TrifectaRate,FirstPlaceRate,AvgStartTiming,Nige,Makuri,Sashi
3845,6,795,12.2,27.5,3.4,0.22,0,2,7
3846,1,493,40.1,56.8,20.0,0.2,92,0,0
3846,2,537,27.7,46.1,10.8,0.2,0,20,29
3846,3,624,17.7,36.7,6.2,0.18,0,15,12
3846,4,704,23.7,42.0,7.6,0.18,0,23,9
3846,5,930,13.2,28.4,3.5,0.19,0,12,10
3846,6,917,8.6,21.3,2.1,0.2,0,5,5
3847,1,525,42.4,56.3,23.0,0.16,115,0,0
3847,2,600,29.0,42.8,15.0,0.18,0,43,35
3847,3,672,25.0,39.1,10.4,0.18,0,38,19
3847,4,743,28.5,43.3,14.0,0.17,0,67,12
3847,5,845,18.4,29.9,8.0,0.17,0,36,5
3847,6,857,8.1,18.5,2.8,0.17,0,7,5
3848,1,1070,70.5,79.6,51.0,0.18,490,0,0
3848,2,945,43.0,59.8,20.0,0.18,0,73,80
3848,3,992,41.0,60.6,19.3,0.17,0,70,40
3848,4,1031,37.2,55.7,16.2,0.18,0,70,29
3848,5,1221,28.8,47.4,11.7,0.17,0,39,11
3848,6,1228,19.3,39.5,6.3,0.17,0,27,13
3849,1,1575,85.3,91.1,68.7,0.14,1045,0,0
3849,2,1392,53.5,68.5,25.9,0.15,0,154,174
3849,3,1296,43.9,60.8,24.2,0.15,0,162,44
3849,4,1219,40.9,61.8,19.6,0.14,0,113,49
3849,5,788,27.4,45.1,13.2,0.16,0,34,24
3849,6,427,21.0,40.5,8.2,0.18,0,9,7
3850,1,835,56.7,70.6,32.5,0.18,252,0,0
3850,2,911,33.8,54.9,11.9,0.18,0,42,55
3850,3,949,27.8,47.7,9.5,0.18,0,38,17
3850,4,1012,28.5,46.9,11.2,0.17,0,63,10
3850,5,1251,18.3,37.4,7.1,0.18,0,27,12
3850,6,986,8.7,22.0,2.4,0.2,0,8,2
3851,1,747,55.4,67.7,36.0,0.18,242,0,0
3851,2,885,32.3,50.1,12.8,0.18,0,61,39
3851,3,935,27.2,43.6,11.8,0.18,0,51,17
3851,4,1092,22.6,38.4,9.5,0.19,0,37,29
3851,5,907,16.4,29.7,6.9,0.19,0,18,14
3851,6,581,9.9,22.2,3.4,0.22,0,3,4
3852,1,268,63.0,75.3,43.6,0.19,113,0,0
3852,2,234,44.4,60.6,21.3,0.18,0,19,26
3852,3,265,34.3,56.6,14.3,0.18,0,7,6
3852,4,507,38.6,59.3,15.9,0.2,1,28,14
3852,5,989,32.8,52.5,15.5,0.19,0,43,27
3852,6,3881,29.4,48.7,16.3,0.16,0,375,20
3853,1,1403,79.4,88.8,62.9,0.18,838,0,0
3853,2,1158,57.3,75.3,25.2,0.18,1,80,166
3853,3,1156,44.6,63.8,19.9,0.19,0,56,44
3853,4,1387,44.9,66.9,19.5,0.2,0,59,61
3853,5,1400,33.0,58.2,13.1,0.21,0,23,40
3853,6,861,19.1,38.4,5.3,0.22,0,3,14
3854,1,1382,82.6,88.4,70.4,0.15,934,0,0
3854,2,1039,58.4,71.9,30.8,0.16,0,134,153
3854,3,1151,54.8,73.3,29.6,0.15,0,123,72
3854,4,1096,47.4,68.8,24.6,0.15,0,124,72
3854,5,960,38.7,58.7,18.2,0.15,0,39,42
3854,6,639,20.0,40.2,8.2,0.15,0,10,16
3855,1,633,43.6,61.7,20.5,0.21,107,0,0
3855,2,761,30.3,53.4,8.9,0.22,0,14,44
3855,3,883,23.3,43.2,6.5,0.22,0,6,13
3855,4,861,20.5,38.4,6.1,0.23,0,13,7
3855,5,1095,17.1,33.7,5.8,0.24,0,6,14
3855,6,1098,9.7,21.9,2.0,0.25,0,0,7
3856,1,397,37.2,54.1,22.9,0.19,83,0,0
3856,2,410,18.7,33.4,6.3,0.21,0,15,8
3856,3,459,14.1,28.9,3.9,0.2,0,7,3
3856,4,479,18.3,31.5,6.4,0.21,0,13,4
3856,5,734,13.4,26.0,5.1,0.2,0,16,10
3856,6,767,7.6,18.1,2.6,0.2,0,4,6
3857,1,15,46.6,73.3,46.6,0.23,5,0,0
3857,2,15,46.6,53.3,40.0,0.24,0,3,3
3857,3,17,52.9,76.4,29.4,0.2,0,3,0
3857,4,27,59.2,77.7,37.0,0.2,0,5,0
3857,5,232,44.8,59.4,26.2,0.2,0,42,5
3857,6,4772,33.0,50.6,18.0,0.18,0,612,52
3858,1,788,61.1,74.8,39.9,0.17,285,0,1
3858,2,950,41.6,58.6,20.0,0.18,0,67,97
3858,3,1055,37.4,54.5,16.7,0.18,0,77,32
3858,4,1095,30.6,48.8,14.7,0.17,0,71,28
3858,5,963,21.0,39.3,7.7,0.17,0,25,9
3858,6,606,10.7,25.2,4.4,0.17,0,6,6
3859,1,638,48.7,61.7,27.2,0.19,155,0,0
3859,2,639,28.9,45.2,12.8,0.18,0,47,22
3859,3,736,28.5,43.6,11.4,0.18,0,56,9
3859,4,736,29.3,47.0,13.0,0.19,0,62,12
3859,5,1025,20.0,36.7,8.1,0.19,0,41,8
3859,6,1090,14.2,26.5,3.3,0.22,0,12,7
3860,1,904,56.4,73.0,33.7,0.19,286,0,0
3860,2,990,40.3,61.5,16.4,0.2,0,50,94
3860,3,1022,34.8,57.0,11.4,0.19,0,56,13
3860,4,1076,30.0,53.0,10.6,0.2,0,44,26
3860,5,1031,25.1,45.8,8.7,0.2,0,25,17
3860,6,959,14.9,33.2,5.4,0.23,0,21,10
3862,1,764,66.4,77.2,45.8,0.19,310,0,0
3862,2,844,45.6,59.7,22.8,0.18,0,75,91
3862,3,730,40.0,55.7,18.2,0.17,0,68,27
3862,4,947,40.7,58.6,22.7,0.18,0,116,34
3862,5,647,33.3,49.1,15.3,0.17,0,44,14
3862,6,407,25.0,40.7,14.0,0.16,0,26,12
3863,1,927,63.5,76.1,39.2,0.16,344,0,0
3863,2,945,43.1,61.0,16.5,0.16,0,90,49
3863,3,1089,34.0,53.9,14.2,0.17,0,101,17
3863,4,1205,31.1,48.7,15.0,0.19,0,120,13
3863,5,1215,22.5,41.0,7.9,0.2,0,46,11
3863,6,1000,12.6,28.1,4.2,0.21,0,21,4
3864,1,305,25.9,42.9,11.1,0.23,27,0,0
3864,2,399,21.5,41.1,5.7,0.23,0,4,18
3864,3,337,18.9,38.5,4.1,0.22,0,6,5
3864,4,542,27.4,42.9,11.0,0.21,0,29,6
3864,5,908,17.5,37.8,5.8,0.2,0,13,13
3864,6,1151,10.6,25.2,2.8,0.21,0,3,12
3865,1,631,50.0,66.8,27.1,0.18,153,0,1
3865,2,672,30.2,49.2,11.9,0.19,0,35,28
3865,3,646,29.7,47.2,11.7,0.2,0,48,9
3865,4,729,31.0,49.1,13.3,0.19,0,59,13
3865,5,845,20.8,40.4,7.8,0.19,0,30,9
3865,6,1065,14.3,33.2,4.5,0.22,0,12,11
3866,1,766,57.8,73.5,31.3,0.16,214,0,0
3866,2,815,42.3,61.4,19.1,0.16,0,41,96
3866,3,803,33.8,52.0,16.4,0.17,0,53,19
3866,4,873,34.5,54.0,17.0,0.16,0,65,26
3866,5,1183,26.1,46.2,12.6,0.17,0,43,24
3866,6,1210,15.2,33.3,6.1,0.2,0,18,7
3867,1,627,48.1,61.5,28.2,0.17,161,0,0
3867,2,727,31.5,50.6,10.1,0.19,0,28,40
3867,3,816,25.4,42.7,9.3,0.18,0,28,17
3867,4,850,25.7,42.4,12.2,0.19,0,40,23
3867,5,1049,17.2,33.6,7.3,0.19,0,13,22
3867,6,998,8.9,21.6,2.2,0.2,0,3,6
3868,1,980,60.4,74.3,39.6,0.18,359,0,0
3868,2,954,40.8,61.0,16.6,0.19,0,45,88
3868,3,1054,38.9,58.5,16.5,0.18,0,66,34
3868,4,1068,33.0,51.9,15.3,0.18,0,80,30
3868,5,1171,21.4,41.8,7.1,0.2,0,25,17
3868,6,1270,15.5,33.1,4.0,0.22,0,13,9
3869,1,728,60.8,73.0,36.9,0.18,244,0,0
3869,2,818,35.3,55.5,14.3,0.19,0,24,77
3869,3,849,25.9,45.3,8.7,0.19,0,27,10
3869,4,779,21.4,43.5,6.4,0.19,0,13,11
3869,5,870,17.4,39.6,4.4,0.2,0,7,7
3869,6,905,9.3,30.7,2.9,0.21,0,3,6
3870,1,853,64.2,75.7,44.3,0.17,361,0,0
3870,2,995,37.9,56.5,16.1,0.18,0,46,96
3870,3,1023,27.8,46.3,12.7,0.18,0,43,31
3870,4,1249,27.5,45.7,13.6,0.18,0,70,32
3870,5,1121,16.5,32.4,5.5,0.19,0,16,17
3870,6,731,9.7,22.8,2.6,0.19,0,3,7
3871,1,722,63.0,74.6,36.7,0.2,229,0,0
3871,2,756,40.6,59.9,16.2,0.2,0,46,60
3871,3,837,42.7,60.8,17.6,0.19,0,85,24
3871,4,802,31.0,50.3,13.7,0.2,0,55,23
3871,5,903,21.2,39.0,6.8,0.2,0,15,13
3871,6,939,11.1,24.4,2.8,0.23,0,1,8
3872,1,1358,71.5,81.9,50.2,0.19,627,0,1
3872,2,1107,53.3,73.0,21.1,0.19,0,74,121
3872,3,1149,43.5,64.8,20.1,0.19,0,82,28
3872,4,1204,40.0,62.7,17.4,0.19,0,100,33
3872,5,1147,30.6,55.0,12.2,0.19,0,37,20
3872,6,985,20.8,43.1,7.6,0.19,0,18,13
3873,1,1143,76.9,84.9,55.7,0.17,590,0,0
3873,2,996,53.6,71.4,24.3,0.17,0,55,147
3873,3,1055,49.1,68.7,22.0,0.16,0,99,36
3873,4,1121,36.4,61.5,14.4,0.17,0,42,40
3873,5,1132,31.2,55.4,10.9,0.17,0,20,13
3873,6,1095,20.7,41.8,5.4,0.2,0,6,6
3874,1,1223,81.3,88.6,65.1,0.16,745,0,0
3874,2,985,56.7,72.2,29.2,0.16,0,85,165
3874,3,1053,50.8,70.2,27.2,0.16,0,66,44
3874,4,1125,47.0,67.4,21.4,0.17,0,66,61
3874,5,1140,34.8,57.3,14.9,0.18,0,20,26
3874,6,1033,19.7,41.5,6.8,0.2,0,7,18
3875,1,861,68.4,78.8,46.6,0.17,370,0,0
3875,2,964,41.3,57.2,19.2,0.17,0,60,98
3875,3,1009,32.1,48.7,14.1,0.16,0,66,26
3875,4,1121,29.5,45.8,14.3,0.17,0,70,31
3875,5,1223,15.8,32.3,6.0,0.18,0,26,9
3875,6,1013,8.8,19.9,2.5,0.23,0,3,4
3876,1,1426,82.8,89.4,69.3,0.16,939,0,0
3876,2,1101,55.5,69.4,29.4,0.17,0,136,157
3876,3,1235,49.3,67.7,28.1,0.17,0,123,48
3876,4,1186,44.6,61.3,22.1,0.17,0,110,43
3876,5,1194,37.4,56.5,16.0,0.16,0,57,19
3876,6,796,26.2,44.2,11.0,0.16,0,27,8
3877,1,707,57.7,71.5,35.5,0.16,226,0,0
3877,2,732,37.5,59.4,12.7,0.17,0,27,53
3877,3,832,32.6,53.3,12.0,0.17,0,28,21
3877,4,924,30.0,52.2,11.1,0.18,0,26,22
3877,5,1089,25.6,45.6,8.1,0.19,0,15,22
3877,6,1416,15.3,36.4,3.5,0.21,0,6,7
3878,1,618,59.2,74.1,30.5,0.17,177,0,0
3878,2,689,33.6,56.3,12.9,0.18,0,23,56
3878,3,720,26.3,45.9,8.7,0.18,0,17,16
3878,4,818,35.7,57.4,14.5,0.17,0,49,21
3878,5,1068,22.8,42.3,8.4,0.18,0,28,15
3878,6,1326,18.4,35.0,7.4,0.19,0,30,25
3879,1,753,40.7,59.2,19.3,0.19,129,0,0
3879,2,919,27.5,46.3,10.9,0.2,0,41,48
3879,3,975,20.2,37.0,6.4,0.21,0,37,9
3879,4,931,20.7,38.0,6.8,0.21,0,26,13
3879,5,927,12.8,29.8,3.6,0.21,0,14,3
3879,6,852,8.8,20.0,2.1,0.21,0,8,2
3880,1,814,51.6,68.1,28.0,0.17,210,0,0
3880,2,907,33.8,52.3,11.3,0.18,0,39,48
3880,3,931,28.0,49.1,10.5,0.19,0,34,12
3880,4,1014,27.8,47.6,10.7,0.19,0,58,13
3880,5,1168,18.1,35.1,7.1,0.19,0,30,10
3880,6,1093,11.6,26.8,3.8,0.19,0,22,9
3881,1,1023,71.1,80.3,49.0,0.15,465,0,1
3881,2,1100,49.7,66.1,20.1,0.16,0,60,152
3881,3,1140,33.9,53.6,13.6,0.17,0,53,30
3881,4,1212,30.2,52.0,11.1,0.18,0,47,37
3881,5,1061,18.9,37.0,6.8,0.19,0,20,16
3881,6,1048,11.1,27.1,3.0,0.21,0,14,3
3882,1,1070,72.5,81.5,51.6,0.17,513,0,0
3882,2,1038,45.9,64.4,21.3,0.19,0,56,147
3882,3,1143,41.2,59.6,20.0,0.19,0,77,34
3882,4,1157,35.0,54.3,16.6,0.18,0,72,36
3882,5,1263,23.4,42.5,10.4,0.19,0,42,27
3882,6,1221,14.5,31.1,5.8,0.2,0,18,16
3883,1,646,43.1,60.0,23.3,0.17,139,0,0
3883,2,779,26.3,45.9,9.1,0.19,0,39,27
3883,3,822,18.7,37.1,6.8,0.18,0,30,11
3883,4,943,20.4,39.7,8.4,0.19,0,56,10
3883,5,965,13.3,28.3,3.5,0.19,0,15,5
3883,6,1036,7.5,20.9,1.5,0.22,0,7,2
3884,1,488,34.6,53.2,16.3,0.2,74,0,0
3884,2,563,20.4,39.9,6.0,0.21,0,15,14
3884,3,557,19.0,37.5,3.7,0.19,0,9,3
3884,4,661,22.5,41.3,9.5,0.2,0,30,10
3884,5,1102,17.3,33.8,6.9,0.19,0,27,16
3884,6,1174,9.2,23.5,2.8,0.2,0,9,6
3885,1,1061,73.1,85.6,48.5,0.17,476,0,1
3885,2,992,48.9,69.9,19.3,0.18,1,57,101
3885,3,1177,38.1,61.8,14.9,0.17,0,61,56
3885,4,1293,38.1,62.0,15.0,0.18,0,69,62
3885,5,1068,23.9,44.1,7.4,0.2,0,23,25
3885,6,727,12.2,30.4,3.8,0.23,0,8,8
3887,1,936,80.2,86.6,62.2,0.16,532,0,0
3887,2,737,54.8,71.9,29.5,0.17,0,70,124
3887,3,697,55.6,73.1,28.6,0.17,0,67,41
3887,4,808,51.6,69.1,28.0,0.17,0,98,48
3887,5,789,36.5,58.4,15.4,0.17,0,33,29
3887,6,677,22.9,41.8,6.5,0.17,0,6,9
3888,1,1110,76.7,87.0,52.6,0.15,526,0,0
3888,2,1000,54.1,70.9,24.1,0.16,0,81,132
3888,3,1083,43.3,65.9,17.7,0.16,0,68,33
3888,4,1173,43.9,66.0,20.4,0.16,0,91,47
3888,5,1252,30.1,50.3,12.1,0.17,0,42,25
3888,6,1314,19.4,41.4,5.5,0.18,0,23,9
3889,1,813,66.0,76.2,39.2,0.16,299,0,1
3889,2,922,40.6,57.2,16.3,0.19,0,59,76
3889,3,932,29.2,46.0,10.3,0.19,0,36,23
3889,4,926,29.9,47.3,12.3,0.19,0,43,22
3889,5,1061,24.9,41.9,8.7,0.19,0,12,22
3889,6,1220,18.3,34.0,6.4,0.2,0,19,27
3890,1,903,68.4,79.9,43.5,0.17,353,0,0
3890,2,980,48.4,66.3,19.1,0.19,0,38,114
3890,3,1009,35.3,59.9,14.3,0.19,0,39,30
3890,4,996,29.6,52.0,10.3,0.2,0,25,29
3890,5,1087,22.7,44.4,6.1,0.21,0,8,8
3890,6,1045,12.9,31.2,3.4,0.23,0,4,7
3891,1,794,46.1,61.5,26.9,0.18,204,0,0
3891,2,910,24.7,41.3,8.2,0.18,0,31,41
3891,3,913,21.1,38.9,8.1,0.19,0,44,13
3891,4,1032,21.8,39.5,9.0,0.2,0,55,18
3891,5,1154,13.4,29.6,5.9,0.19,0,29,17
3891,6,989,9.5,23.6,2.2,0.19,0,9,5
3892,1,958,77.4,88.2,56.1,0.16,511,0,0
3892,2,942,48.4,67.4,23.5,0.18,0,72,126
3892,3,917,40.7,61.4,18.5,0.18,0,77,23
3892,4,1017,37.3,58.8,17.6,0.18,0,85,22
3892,5,1178,27.1,46.6,11.1,0.18,0,29,18
3892,6,1030,19.0,36.5,6.1,0.2,0,10,7
3893,1,928,66.7,77.6,48.1,0.17,411,0,0
3893,2,902,46.2,63.8,19.5,0.18,0,44,106
3893,3,1011,34.8,58.1,15.6,0.18,0,41,42
3893,4,1103,33.6,56.6,12.4,0.18,0,30,44
3893,5,1086,22.9,43.9,8.4,0.17,0,19,21
3893,6,968,17.1,35.6,3.5,0.19,0,9,12
3894,1,668,65.5,73.9,46.2,0.17,282,0,0
3894,2,642,45.4,61.0,24.9,0.18,0,105,47
3894,3,714,40.0,55.0,19.1,0.19,0,69,17
3894,4,758,34.5,51.3,16.4,0.19,0,61,15
3894,5,726,21.7,33.3,10.4,0.18,0,22,14
3894,6,721,9.5,19.2,2.9,0.2,0,7,3
3895,1,909,69.3,80.9,47.5,0.18,397,0,0
3895,2,940,40.1,59.1,19.0,0.18,0,52,110
3895,3,987,36.2,56.0,14.4,0.17,0,41,30
3895,4,1074,31.1,51.6,13.6,0.17,0,47,32
3895,5,1073,21.3,39.9,9.0,0.18,0,33,27
3895,6,902,12.4,26.2,4.1,0.18,0,11,8
3896,1,581,71.2,83.3,48.3,0.17,265,0,0
3896,2,539,45.0,65.6,15.7,0.17,0,20,51
3896,3,633,35.2,58.6,11.6,0.16,0,28,12
3896,4,936,36.6,58.4,17.5,0.17,0,76,41
3896,5,1395,27.8,49.8,9.3,0.18,0,47,32
3896,6,1353,15.0,35.8,3.4,0.22,0,12,20
3897,1,1379,85.6,91.0,74.6,0.14,971,0,2
3897,2,1037,62.1,78.5,33.1,0.16,0,77,215
3897,3,989,56.8,75.6,33.2,0.15,0,103,39
3897,4,1174,55.7,73.5,30.1,0.15,0,136,71
3897,5,841,38.4,58.7,18.0,0.16,0,30,27
3897,6,780,28.7,49.7,12.3,0.18,0,29,16
3898,1,1323,79.0,87.8,67.4,0.15,853,2,0
3898,2,1061,60.7,75.6,29.5,0.16,0,73,206
3898,3,1059,50.6,74.0,23.5,0.16,0,71,46
3898,4,1168,49.9,70.6,24.4,0.16,0,94,66
3898,5,1031,36.7,60.2,13.7,0.18,0,23,22
3898,6,881,20.8,45.1,7.4,0.18,0,19,1
3899,1,703,76.5,85.3,64.8,0.17,427,0,0
3899,2,607,63.5,76.9,38.5,0.18,0,102,93
3899,3,567,52.0,69.3,29.6,0.19,0,68,24
3899,4,763,53.3,69.4,33.5,0.18,0,89,49
3899,5,807,46.4,67.2,22.6,0.19,0,21,37
3899,6,664,31.7,51.3,9.7,0.2,0,10,9
3900,1,1015,74.6,83.2,57.1,0.18,535,0,0
3900,2,851,51.1,69.9,21.1,0.19,0,49,106
3900,3,898,44.3,64.0,20.0,0.19,0,75,30
3900,4,953,37.0,62.0,15.3,0.18,0,46,33
3900,5,899,25.7,48.6,9.2,0.18,0,11,14
3900,6,985,16.7,35.9,4.0,0.19,0,4,9
3901,1,966,68.7,78.9,47.3,0.18,430,1,0
3901,2,802,37.7,57.9,14.4,0.2,0,55,55
3901,3,873,37.8,57.3,15.6,0.2,0,78,15
3901,4,980,34.3,53.1,16.4,0.2,0,92,19
3901,5,1259,25.4,45.4,10.8,0.2,0,52,15
3901,6,1462,14.9,30.9,4.9,0.23,0,23,10
3902,1,816,71.5,82.9,49.6,0.18,381,0,0
3902,2,818,49.7,68.4,24.4,0.2,0,66,113
3902,3,820,41.2,62.4,17.8,0.2,0,51,18
3902,4,857,35.4,59.5,15.7,0.21,0,58,25
3902,5,962,25.9,48.0,8.8,0.22,0,19,12
3902,6,905,18.1,35.2,4.4,0.24,0,15,4
3903,1,1030,86.0,91.1,72.7,0.14,714,1,0
3903,2,849,64.9,78.2,38.4,0.15,0,104,193
3903,3,1002,55.6,71.7,33.1,0.14,0,132,51
3903,4,1152,51.3,69.4,28.2,0.14,0,156,63
3903,5,872,37.3,56.5,19.9,0.14,0,64,25
3903,6,576,21.8,39.5,8.8,0.14,0,17,9
3904,1,1052,74.9,85.8,49.6,0.16,485,0,0
3904,2,974,54.2,73.1,21.3,0.17,1,70,120
3904,3,1031,39.2,63.5,15.2,0.17,0,65,29
3904,4,1111,36.0,60.2,13.8,0.17,0,44,33
3904,5,1170,26.3,48.7,10.0,0.17,0,18,19
3904,6,1342,15.2,34.5,3.7,0.18,0,13,8
3905,1,860,62.9,79.7,37.5,0.18,297,0,1
3905,2,854,39.2,64.0,12.7,0.19,0,30,66
3905,3,864,31.1,53.4,9.4,0.18,0,32,17
3905,4,968,30.5,55.7,11.4,0.18,0,56,21
3905,5,1342,22.8,44.4,8.2,0.18,0,30,23
3905,6,1507,11.4,29.7,3.3,0.19,0,17,9
3906,1,1059,72.7,81.5,52.8,0.16,531,0,0
3906,2,926,42.5,58.3,17.9,0.18,0,61,83
3906,3,1070,38.6,56.5,17.0,0.18,0,75,31
3906,4,1223,35.4,53.8,15.3,0.19,0,76,33
3906,5,1430,24.9,43.5,10.4,0.19,0,32,30
3906,6,1207,16.5,31.3,5.5,0.2,0,17,11
3907,1,1157,76.0,83.5,58.6,0.17,637,0,0
3907,2,1128,52.3,68.5,24.2,0.17,0,65,172
3907,3,1110,39.1,60.2,17.1,0.17,0,44,44
3907,4,1276,38.5,58.9,17.8,0.18,0,66,62
3907,5,1194,26.7,47.3,10.8,0.19,0,18,35
3907,6,993,14.5,31.9,4.7,0.2,0,6,18
3908,1,1291,80.4,86.9,62.3,0.15,750,1,1
3908,2,1076,48.7,67.3,21.1,0.16,0,51,155
3908,3,1112,46.7,65.9,22.4,0.16,0,95,34
3908,4,1082,40.8,62.2,18.9,0.16,0,73,42
3908,5,1098,36.7,57.4,17.8,0.16,0,43,29
3908,6,1149,25.1,46.7,7.6,0.17,0,8,23
3909,1,1330,84.8,90.4,71.0,0.13,903,0,1
3909,2,1101,57.7,72.5,31.8,0.14,1,171,152
3909,3,1259,51.7,68.3,29.2,0.14,0,133,63
3909,4,1328,45.8,63.3,25.9,0.14,0,163,60
3909,5,1080,31.4,49.3,16.1,0.14,0,50,26
3909,6,682,16.4,32.9,6.3,0.16,0,12,6
3910,1,778,61.9,74.2,44.3,0.18,322,0,0
3910,2,821,38.4,56.8,16.5,0.19,0,40,75
3910,3,893,33.5,55.2,15.5,0.18,0,39,29
3910,4,1052,29.7,49.5,11.7,0.2,0,45,26
3910,5,1107,22.3,43.3,8.8,0.21,0,15,20
3910,6,1025,11.9,26.9,3.7,0.23,0,4,7
3911,1,878,61.8,74.8,40.2,0.18,313,0,0
3911,2,743,41.9,59.2,19.2,0.18,0,42,86
3911,3,859,35.0,55.6,15.1,0.17,0,43,31
3911,4,929,36.1,54.7,16.3,0.17,0,66,28
3911,5,1234,27.8,44.0,12.0,0.17,0,48,26
3911,6,1077,18.5,36.5,7.1,0.18,0,22,15
3912,1,1018,74.0,83.7,56.3,0.17,558,0,0
3912,2,977,50.5,66.4,24.5,0.15,0,133,95
3912,3,1109,42.5,62.4,21.3,0.15,0,136,34
3912,4,1159,36.4,54.5,17.1,0.16,0,102,38
3912,5,1032,29.3,46.0,11.8,0.17,0,48,23
3912,6,873,17.4,36.8,5.6,0.19,0,15,9
3915,1,1274,78.8,87.2,61.2,0.17,735,0,0
3915,2,1103,53.0,69.9,26.8,0.19,2,74,178
3915,3,1144,42.0,65.7,18.2,0.19,0,59,41
3915,4,1225,41.1,66.1,17.4,0.19,0,73,50
3915,5,1127,29.2,53.8,11.4,0.19,0,32,17
3915,6,828,17.5,38.4,5.6,0.2,0,12,6
3916,1,415,38.3,54.2,19.5,0.2,69,0,1
3916,2,454,24.0,39.6,10.1,0.21,0,11,24
3916,3,476,21.0,34.4,8.8,0.21,0,14,10
3916,4,507,20.1,38.6,8.8,0.21,0,12,8
3916,5,777,16.9,31.5,6.5,0.22,0,8,14
3916,6,982,11.0,22.0,4.2,0.22,0,8,5
3918,1,1175,72.4,83.4,52.5,0.18,550,0,0
3918,2,1068,48.0,68.2,20.6,0.18,0,95,95
3918,3,1071,43.5,64.2,19.5,0.18,0,103,25
3918,4,1146,38.9,60.4,18.9,0.18,0,80,48
3918,5,1283,31.8,53.9,11.6,0.19,0,36,27
3918,6,1420,21.9,41.1,6.5,0.21,0,16,20
3919,1,1180,72.7,80.7,59.7,0.18,660,0,0
3919,2,1342,44.4,58.5,22.5,0.19,0,49,213
3919,3,1001,40.3,58.8,19.3,0.19,0,36,38
3919,4,1077,44.5,64.0,21.8,0.19,0,24,60
3919,5,918,34.5,53.7,13.9,0.19,0,5,22
3919,6,511,20.5,37.9,7.2,0.2,0,5,8
3920,1,1127,74.4,84.3,58.4,0.17,629,0,0
3920,2,1275,52.6,69.8,22.1,0.17,0,96,158
3920,3,1302,40.3,61.2,17.0,0.17,0,98,34
3920,4,1234,41.3,62.8,20.9,0.17,0,148,45
3920,5,919,33.0,53.5,14.3,0.18,0,65,9
3920,6,726,21.6,39.3,10.0,0.17,0,42,10
3921,1,916,69.2,80.1,49.8,0.17,426,0,0
3921,2,938,51.4,65.4,25.8,0.18,0,91,137
3921,3,958,37.4,57.1,19.1,0.18,0,90,25
3921,4,1046,35.7,57.2,15.7,0.19,0,63,48
3921,5,1110,16.7,35.3,6.6,0.2,0,27,12
3921,6,1045,10.3,24.5,2.6,0.23,0,11,6
3922,1,788,51.2,65.3,32.6,0.2,236,0,0
3922,2,870,32.0,46.4,14.4,0.2,0,51,67
3922,3,913,29.6,43.9,13.8,0.21,0,76,9
3922,4,1075,25.1,41.0,12.1,0.2,0,86,11
3922,5,1187,16.6,27.6,8.2,0.2,0,55,12
3922,6,892,7.5,15.7,2.8,0.24,0,12,7
3924,1,313,31.6,45.3,15.3,0.21,45,0,0
3924,2,313,12.4,30.3,3.1,0.23,0,2,5
3924,3,381,11.2,26.2,4.7,0.23,0,12,3
3924,4,334,13.1,27.2,4.1,0.23,0,10,3
3924,5,464,7.9,18.9,2.1,0.25,0,4,3
3924,6,854,5.3,13.4,2.1,0.28,0,13,0
3925,1,526,55.3,65.7,35.9,0.2,168,0,0
3925,2,587,32.7,49.9,12.4,0.21,0,25,39
3925,3,626,30.0,46.9,12.3,0.2,0,33,10
3925,4,698,29.8,46.8,14.1,0.2,0,50,19
3925,5,1145,21.3,37.1,9.1,0.21,0,34,13
3925,6,1472,12.2,25.4,4.2,0.24,0,13,10
3926,1,475,52.8,68.0,33.4,0.19,147,0,0
3926,2,545,29.1,44.4,10.8,0.22,0,23,27
3926,3,561,26.3,43.3,8.7,0.22,0,24,5
3926,4,601,19.8,39.7,7.3,0.23,0,26,6
3926,5,723,14.1,31.8,4.2,0.22,0,12,3
3926,6,726,8.8,22.0,2.8,0.24,0,11,1
3927,1,409,42.0,54.5,22.4,0.2,82,0,1
3927,2,435,31.9,47.1,15.6,0.19,0,27,33
3927,3,517,32.1,47.0,13.9,0.18,0,34,15
3927,4,590,29.6,43.7,14.5,0.19,0,34,15
3927,5,775,21.5,39.4,8.9,0.21,0,18,17
3927,6,924,11.8,25.9,4.5,0.23,0,11,7
3928,1,841,62.6,73.2,40.0,0.17,311,0,0
3928,2,959,37.3,51.4,13.5,0.19,0,36,76
3928,3,1052,34.4,51.3,13.7,0.18,0,68,22
3928,4,1116,33.9,50.8,15.0,0.18,0,65,30
3928,5,1192,20.4,35.4,7.8,0.19,0,22,15
3928,6,1023,10.1,22.4,3.1,0.22,0,8,3
3929,1,1049,71.1,82.7,50.0,0.16,488,0,0
3929,2,968,45.6,63.4,20.0,0.16,0,57,108
3929,3,986,34.6,56.4,13.8,0.17,0,49,30
3929,4,1153,32.7,55.2,13.3,0.17,0,62,32
3929,5,1296,25.6,44.4,10.1,0.17,0,41,23
3929,6,1102,19.4,36.0,6.3,0.17,0,28,11
3930,1,1022,74.8,82.9,57.0,0.15,556,0,0
3930,2,917,45.6,61.1,21.3,0.17,0,73,107
3930,3,1056,41.1,59.3,17.4,0.16,0,66,26
3930,4,1147,37.8,56.1,17.9,0.16,0,107,21
